pubdate_x,title,review,arcurl,aid
2020-02-18,-1,533,-1,89962982
2020-02-19,【蔡徐坤】曹操,7898,http://www.bilibili.com/video/av89997471,89997471
2020-02-22,-1,3973,-1,90869165
2020-02-23,-1,64,-1,860880431
2020-02-23,-1,64,-1,991791803
2020-02-23,-1,64,-1,91216444
2020-02-23,-1,64,-1,833646543
2020-02-24,-1,5268,-1,91451381
2020-02-25,-1,794,-1,645049241
2020-02-25,-1,794,-1,521859588
2020-02-25,-1,794,-1,91658775
2020-02-26,-1,912,-1,91778228
2020-02-26,-1,912,-1,386544418
2020-02-26,-1,912,-1,878845561
2020-02-26,-1,912,-1,284393019
2020-02-26,-1,912,-1,998549283
2020-02-26,-1,1717,-1,91821826
2020-02-26,-1,1360,-1,606476457
2020-02-26,-1,1360,-1,91720292
2020-02-26,-1,1360,-1,70971609
2020-02-26,-1,912,-1,430182927
2020-02-29,-1,1106,-1,67909520
2020-02-29,-1,1106,-1,92570301
2020-02-29,-1,1106,-1,604659261
2020-03-04,-1,4245,-1,93552778
2020-03-05,肖战粉不服？我们坤坤教你做人,10363,http://www.bilibili.com/video/av93630839,93630839
2020-03-08,-1,1338,-1,614918240
2020-03-08,-1,1338,-1,94445234
2020-03-10,-1,2388,-1,50858488
2020-03-10,-1,2388,-1,95018009
2020-03-12,-1,6831,-1,95581364
2020-03-12,-1,1619,-1,95736619
2020-03-13,-1,3192,-1,95774947
2020-03-16,-1,4926,-1,96154880
2020-03-17,当蔡徐坤学会自黑！爆笑吐槽比律师函好用100倍的《青春有你2》【开心嘴炮】,20120,http://www.bilibili.com/video/av97035393,97035393
2020-03-17,-1,3048,-1,96719808
2020-03-20,-1,1597,-1,97821494
2020-03-23,虞书欣恐成最大赢家？爆笑吐槽剧情直逼偶像剧的《青春有你2》（第2期）【开心嘴炮】,10250,http://www.bilibili.com/video/av98681615,98681615
2020-03-24,-1,825,-1,604107923
2020-03-24,-1,825,-1,98798951
2020-03-24,-1,825,-1,822424736
2020-03-25,-1,986,-1,614257824
2020-03-25,-1,986,-1,217429257
2020-03-25,-1,986,-1,99271360
2020-03-26,-1,6499,-1,645377284
2020-03-26,-1,6499,-1,99477298
2020-03-28,-1,6775,-1,777573574
2020-03-28,-1,6775,-1,200051703
2020-03-30,-1,6791,-1,837513984
2020-03-30,-1,2090,-1,100572363
2020-03-30,-1,2090,-1,354766865
2020-03-31,-1,1171,-1,840093016
2020-03-31,-1,1171,-1,556665513
2020-03-31,-1,392,-1,964606297
2020-03-31,-1,5290,-1,327569914
2020-03-31,-1,392,-1,100593718
2020-04-08,-1,7338,-1,455139254
2020-04-09,-1,530,-1,455248649
2020-04-09,-1,530,-1,785262501
2020-04-12,这TM才叫鸡顶盒！！,8502,http://www.bilibili.com/video/av242709359,242709359
2020-04-17,-1,6641,-1,840273100
2020-04-18,-1,2493,-1,837847848
2020-04-19,-1,1599,-1,667836225
2020-04-20,-1,520,-1,597954599
2020-04-20,-1,520,-1,442076212
2020-04-20,-1,520,-1,925315423
2020-04-23,-1,1427,-1,710379140
2020-04-30,-1,2606,-1,285460033
2020-04-30,-1,4370,-1,370412936
2020-05-01,-1,949,-1,967934263
2020-05-02,-1,1979,-1,370591888
2020-05-04,-1,1934,-1,646734282
2020-05-04,-1,1934,-1,455544640
2020-05-10,-1,860,-1,306418643
2020-05-10,-1,860,-1,710609228
2020-05-10,-1,860,-1,307905703
2020-05-14,-1,1032,-1,583129404
2020-05-14,-1,1032,-1,490248185
2020-05-20,-1,1131,-1,540698130
2020-05-20,-1,5616,-1,883201152
2020-05-23,-1,1474,-1,625804640
2020-05-26,-1,919,-1,875746731
2020-05-26,-1,919,-1,700346892
2020-05-26,-1,919,-1,668279185
2020-05-27,-1,3876,-1,302310284
2020-05-27,-1,3876,-1,243322067
2020-06-01,【水月婚礼】【高甜】【大橘已定】两个女孩子的婚礼,10451,http://www.bilibili.com/video/av328421230,328421230
2020-06-03,失望！三观扭曲还浑然不知的【跑男】终于知道为什么越来越烂,20860,http://www.bilibili.com/video/av883419653,883419653
2020-06-08,用100包老坛酸菜牛肉面里的酸菜煮酸菜鱼是什么体验？那酸爽不敢相信。,17427,http://www.bilibili.com/video/av795897477,795897477
2020-06-11,-1,454,-1,540929861
2020-06-17,-1,1702,-1,838596554
2020-06-24,-1,1067,-1,286205411
2020-06-24,-1,1067,-1,54099894
2020-07-02,-1,589,-1,820133961
2020-07-02,-1,589,-1,926177758
2020-07-02,-1,589,-1,770255046
2020-07-15,-1,647,-1,479086259
2020-07-15,-1,647,-1,413846427
2020-07-29,-1,5132,-1,244098775
2020-08-04,-1,687,-1,754111410
2020-08-04,-1,687,-1,268250729
2020-08-07,-1,1949,-1,286733277
2020-08-14,-1,1439,-1,839230505
2020-08-24,-1,1163,-1,601809954
2020-08-24,-1,1163,-1,841754985
2020-09-13,-1,563,-1,643834585
2020-09-13,-1,563,-1,244573880
2020-09-20,-1,4407,-1,563043641
2020-09-20,-1,4407,-1,839629324
2020-09-20,-1,1249,-1,542017287
2020-09-20,-1,1249,-1,344566846
2020-09-20,-1,1249,-1,83602480
2020-10-01,-1,6087,-1,927372302
2020-10-17,-1,244,-1,542418059
2020-10-17,-1,244,-1,793795842
2020-10-17,-1,244,-1,483073651
2020-10-18,-1,618,-1,969925903
2020-10-18,-1,618,-1,907750441
2020-10-18,-1,618,-1,942657214
2020-10-23,-1,1301,-1,293178266
2020-10-23,-1,1301,-1,800050510
2020-10-23,-1,1301,-1,47143871
2020-11-08,-1,421,-1,218188232
2020-11-08,-1,421,-1,240017002
2020-11-08,-1,421,-1,542682134
2020-11-08,-1,421,-1,603918880
2020-11-13,-1,62,-1,885269671
2020-11-13,-1,62,-1,894478052
2020-11-15,-1,142,-1,885333991
2020-11-15,-1,142,-1,405685241
2020-11-15,-1,142,-1,952275689
2020-11-15,-1,142,-1,264765425
2020-11-15,-1,142,-1,858522434
2020-11-30,-1,3633,-1,330463233
2020-12-06,-1,507,-1,628054953
2020-12-06,-1,507,-1,537277728
2020-12-06,-1,507,-1,771500656
2020-12-07,大家最讨厌的明星 【比较排名】,12559,http://www.bilibili.com/video/av628108232,628108232
2020-12-09,-1,1507,-1,346647863
2020-12-09,-1,1507,-1,885574223
2020-12-15,-1,402,-1,885730011
2020-12-19,-1,693,-1,330625731
2020-12-19,-1,693,-1,262986282
2020-12-19,-1,693,-1,590185333
2020-12-24,-1,4385,-1,415867007
2021-01-05,-1,221,-1,301557240
2021-01-05,-1,224,-1,628595446
2021-01-05,-1,221,-1,203593679
2021-01-05,-1,224,-1,580494082
2021-01-05,-1,224,-1,442292223
2021-01-05,-1,224,-1,894988993
2021-01-15,-1,515,-1,385971423
2021-01-15,-1,515,-1,416141250
2021-01-22,-1,1046,-1,288846631
2021-01-25,-1,1606,-1,928856498
2021-01-27,-1,1225,-1,458873459
2021-01-28,-1,1340,-1,246413224
2021-01-30,-1,1608,-1,628902771
2021-01-30,-1,1608,-1,485580179
2021-01-30,-1,1620,-1,798891293
2021-02-01,-1,4606,-1,373905717
2021-02-02,-1,1050,-1,288965756
2021-02-06,-1,1230,-1,246553959
2021-02-06,-1,1230,-1,341776358
2021-02-09,-1,1533,-1,501620447
2021-02-09,-1,1533,-1,614379018
2021-02-12,-1,4373,-1,289167499
2021-02-15,-1,378,-1,501641422
2021-02-15,-1,378,-1,659621507
2021-02-16,-1,3201,-1,54798521
2021-02-16,-1,3201,-1,929186474
2021-02-17,-1,577,-1,474239370
2021-02-17,-1,577,-1,416680744
2021-02-21,-1,6859,-1,501771518
2021-02-23,-1,958,-1,84776370
2021-02-23,-1,958,-1,47143398
2021-02-23,-1,958,-1,629257183
2021-02-27,-1,314,-1,49550373
2021-02-27,-1,314,-1,388362931
2021-02-27,-1,314,-1,929441629
2021-03-02,-1,305,-1,799430402
2021-03-02,-1,305,-1,691106210
2021-03-02,-1,305,-1,512304997
2021-03-09,-1,1400,-1,844588644
2021-03-10,-1,680,-1,502037937
2021-03-10,-1,680,-1,857961373
2021-03-12,-1,3383,-1,417113641
2021-03-19,-1,606,-1,238061095
2021-03-19,-1,606,-1,587175030
2021-03-24,-1,485,-1,247357486
2021-03-26,-1,196,-1,929775773
2021-03-26,-1,196,-1,314860378
2021-03-26,-1,196,-1,611900658
2021-03-30,蔡徐坤当众表演生孩子，三秒后星爷实在是看不下去了！,16368,http://www.bilibili.com/video/av332373395,332373395
2021-04-06,-1,628,-1,388340003
2021-04-06,-1,628,-1,672419818
2021-04-06,-1,628,-1,259231892
2021-04-08,“你竟然管它这叫致敬经典？简直无语！”,9848,http://www.bilibili.com/video/av714909243,714909243
2021-04-24,-1,3862,-1,247634413
2021-05-12,-1,1275,-1,987078139
2021-05-12,-1,1275,-1,803037055
2021-05-17,-1,634,-1,216144912
2021-05-17,-1,634,-1,605041057
2021-05-17,-1,634,-1,845745826
2021-05-23,-1,122,-1,473454818
2021-05-23,-1,122,-1,715699331
2021-05-23,-1,122,-1,262462429
2021-05-25,-1,723,-1,589467077
2021-05-25,-1,723,-1,205756272
2021-05-25,-1,723,-1,985069330
2021-05-25,-1,723,-1,900287365
2021-05-25,-1,723,-1,599626928
2021-05-30,⚡⚡离肖战远一点！！不要碰她！！⚡⚡,10150,http://www.bilibili.com/video/av673333971,673333971
2021-06-11,屡次触及国家底线！央媒出手封禁“娘炮”登台，硬汉吴京深陷网暴风波,22277,http://www.bilibili.com/video/av888520186,888520186
2021-06-23,-1,2220,-1,357930264
2021-06-23,-1,2220,-1,461358030
2021-06-25,-1,0,-1,705834465
2021-06-25,-1,0,-1,694183840
2021-06-25,-1,0,-1,474388081
2021-06-25,-1,0,-1,313037070
2021-06-25,-1,0,-1,786180765
2021-06-25,-1,0,-1,888855324
2021-06-25,-1,0,-1,324807937
2021-06-25,-1,0,-1,241548445
2021-06-25,-1,0,-1,75378029
2021-06-25,-1,0,-1,701924222
2021-06-25,-1,0,-1,408473809
2021-06-26,-1,434,-1,856870108
2021-06-26,-1,434,-1,931348815
2021-06-30,-1,804,-1,514490778
2021-06-30,-1,804,-1,741538522
2021-06-30,-1,804,-1,631434398
2021-07-03,-1,31,-1,217911789
2021-07-03,-1,31,-1,1500035394
2021-07-03,-1,31,-1,761425475
2021-07-03,-1,31,-1,872840628
2021-07-06,-1,1591,-1,959881640
2021-07-06,-1,1591,-1,772063766
2021-07-06,-1,1591,-1,974064581
2021-07-15,-1,837,-1,344967255
2021-07-15,-1,837,-1,260953858
2021-07-15,-1,837,-1,486312265
2021-07-15,-1,837,-1,931633072
2021-07-19,-1,488,-1,931750810
2021-07-20,-1,1452,-1,733028625
2021-07-20,-1,1452,-1,402215694
2021-07-20,-1,1452,-1,419242387
2021-07-20,-1,1452,-1,215923027
2021-07-20,-1,1452,-1,953663345
2021-07-23,-1,1320,-1,846791881
2021-07-23,-1,4012,-1,334319478
2021-07-30,-1,723,-1,985069330
2021-07-30,-1,723,-1,205756272
2021-07-30,-1,723,-1,900287365
2021-07-30,-1,723,-1,589467077
2021-07-30,-1,723,-1,599626928
2021-08-03,-1,430,-1,462017558
2021-08-10,-1,98,-1,547157378
2021-08-10,鸡 你 太 踊,21595,http://www.bilibili.com/video/av717173685,717173685
2021-08-10,-1,98,-1,701759132
2021-08-12,-1,5095,-1,462273823
2021-08-18,-1,34,-1,991649172
2021-08-18,-1,34,-1,442403530
2021-08-18,-1,34,-1,442349418
2021-08-18,-1,34,-1,870979837
2021-08-18,-1,34,-1,334923190
2021-08-29,-1,693,-1,330625731
2021-08-29,-1,693,-1,262986282
2021-08-29,-1,693,-1,590185333
2021-08-31,听了蔡徐坤新歌，我傻了,25698,http://www.bilibili.com/video/av462639907,462639907
2021-09-02,-1,3456,-1,300797957
2021-09-02,-1,3456,-1,61975483
2021-09-02,-1,3456,-1,762763059
2021-09-04,-1,1272,-1,388780252
2021-09-04,-1,1272,-1,390187687
2021-09-04,-1,1272,-1,262751306
2021-09-04,-1,1272,-1,547775187
2021-09-05,-1,5792,-1,335305598
2021-09-06,-1,5406,-1,632757881
2021-09-11,-1,1856,-1,805398279
2021-09-20,-1,280,-1,720521533
2021-09-20,-1,280,-1,701052532
2021-09-20,-1,280,-1,687775571
2021-09-20,-1,280,-1,945549740
2021-09-20,-1,758,-1,548072217
2021-09-20,-1,3229,-1,505595296
2021-09-25,-1,1301,-1,293178266
2021-09-25,-1,1301,-1,800050510
2021-09-25,-1,1301,-1,47143871
2021-10-06,-1,942,-1,505978067
2021-10-13,-1,991,-1,378500966
2021-10-23,-1,223,-1,997922255
2021-10-23,-1,223,-1,304320570
2021-10-23,-1,223,-1,943334821
2021-10-23,-1,223,-1,676139226
2021-10-23,-1,788,-1,208747681
2021-10-23,-1,788,-1,615113087
2021-10-23,-1,788,-1,770411963
2021-10-27,-1,134,-1,208872758
2021-10-27,-1,134,-1,820323821
2021-10-27,-1,134,-1,913769234
2021-11-03,-1,225,-1,742329089
2021-11-03,-1,225,-1,999980944
2021-11-03,-1,225,-1,346152875
2021-11-03,-1,225,-1,816682331
2021-11-03,-1,225,-1,933941290
2021-11-06,-1,210,-1,216833685
2021-11-06,-1,210,-1,251615104
2021-11-10,-1,79,-1,676590388
2021-11-10,-1,79,-1,938015640
2021-11-10,-1,79,-1,433192811
2021-11-13,-1,206,-1,772194695
2021-11-13,-1,206,-1,686115597
2021-11-13,-1,206,-1,294145253
2021-11-14,-1,29,-1,934177892
2021-11-14,-1,29,-1,905637895
2021-11-15,-1,282,-1,549221840
2021-11-15,-1,282,-1,302739901
2021-11-15,-1,282,-1,791050964
2021-11-15,-1,282,-1,647693662
2021-11-15,-1,282,-1,238215903
2021-11-15,-1,282,-1,265224661
2021-11-15,-1,282,-1,430807874
2021-11-15,-1,282,-1,431159792
2021-11-15,-1,282,-1,778273250
2021-11-23,-1,867,-1,429981299
2021-11-23,-1,867,-1,591967514
2021-11-24,-1,2080,-1,634458182
2021-11-27,-1,319,-1,403628649
2021-11-27,-1,319,-1,719433093
2021-12-01,-1,639,-1,719535850
2021-12-01,-1,639,-1,522946766
2021-12-13,-1,127,-1,934806066
2021-12-13,-1,127,-1,729678154
2021-12-13,-1,127,-1,411562440
2021-12-22,-1,493,-1,677527266
2021-12-29,-1,4208,-1,524095231
2021-12-29,-1,4208,-1,252711007
2021-12-31,蔡徐坤你还有什么是真的？百万消音视频是假唱|蔡徐坤《我和我的祖国》《默片》消音,8371,http://www.bilibili.com/video/av635309928,635309928
2022-01-10,-1,709,-1,295560584
2022-01-13,-1,736,-1,686214913
2022-01-13,-1,736,-1,808137694
2022-01-16,-1,926,-1,665596910
2022-01-16,-1,926,-1,935652810
2022-01-16,-1,503,-1,253146933
2022-01-16,-1,503,-1,476308633
2022-01-17,-1,6836,-1,635745013
2022-01-19,-1,1773,-1,978342879
2022-01-19,-1,1773,-1,597939882
2022-01-20,-1,2697,-1,508284477
2022-01-22,-1,521,-1,893262284
2022-01-27,-1,902,-1,264052027
2022-01-27,-1,902,-1,210940809
2022-02-05,-1,2066,-1,936322451
2022-02-07,-1,297,-1,523871321
2022-02-07,-1,297,-1,702885352
2022-02-07,-1,297,-1,466363816
2022-02-07,-1,297,-1,509484122
2022-02-08,-1,671,-1,909402406
2022-02-08,-1,671,-1,296263647
2022-02-08,-1,671,-1,53853214
2022-02-11,-1,922,-1,476216913
2022-02-11,-1,922,-1,978906707
2022-02-17,-1,1503,-1,509004276
2022-02-19,-1,330,-1,296677122
2022-02-19,-1,330,-1,740148895
2022-02-20,-1,439,-1,551734945
2022-02-20,-1,439,-1,901454324
2022-02-22,-1,1252,-1,551745135
2022-02-23,-1,4563,-1,894294045
2022-03-02,-1,62,-1,885269671
2022-03-02,-1,62,-1,894478052
2022-03-02,-1,297,-1,466363816
2022-03-02,-1,297,-1,509484122
2022-03-02,-1,297,-1,523871321
2022-03-02,-1,297,-1,702885352
2022-03-03,-1,3736,-1,381969319
2022-03-11,-1,372,-1,212184382
2022-03-13,-1,2584,-1,682244595
2022-03-13,-1,2584,-1,472279370
2022-03-19,-1,1833,-1,297400105
2022-03-20,-1,1391,-1,724897357
2022-03-21,-1,224,-1,628595446
2022-03-21,-1,224,-1,442292223
2022-03-21,-1,224,-1,894988993
2022-03-21,-1,224,-1,580494082
2022-03-22,-1,420,-1,424922820
2022-03-23,-1,3500,-1,255005846
2022-03-24,-1,2349,-1,767622736
2022-03-25,-1,3514,-1,980065237
2022-03-26,-1,1030,-1,255000717
2022-04-05,-1,389,-1,637995386
2022-04-05,-1,30,-1,962961767
2022-04-05,-1,385,-1,829474122
2022-04-05,-1,385,-1,552944841
2022-04-05,-1,30,-1,640453382
2022-04-05,-1,803,-1,429895849
2022-04-05,-1,30,-1,391817194
2022-04-05,-1,30,-1,447406090
2022-04-05,-1,803,-1,467888293
2022-04-05,-1,30,-1,302874491
2022-04-05,-1,389,-1,493960660
2022-04-09,-1,2970,-1,810545395
2022-04-09,-1,79,-1,676590388
2022-04-09,-1,79,-1,938015640
2022-04-09,-1,79,-1,433192811
2022-04-10,-1,435,-1,307419569
2022-04-10,-1,435,-1,389397005
2022-04-10,-1,435,-1,340584682
2022-04-10,-1,435,-1,308273552
2022-04-10,-1,3169,-1,810602440
2022-04-12,-1,1726,-1,938177925
2022-04-13,-1,2460,-1,425697535
2022-04-13,-1,631,-1,406181957
2022-04-13,-1,631,-1,396926576
2022-04-13,-1,631,-1,986046137
2022-04-13,-1,631,-1,605373491
2022-04-13,-1,57,-1,213207098
2022-04-13,-1,57,-1,428029365
2022-04-13,-1,57,-1,369475890
2022-04-13,-1,57,-1,447151213
2022-04-13,-1,631,-1,895672128
2022-04-13,-1,57,-1,690216286
2022-04-14,-1,2005,-1,383233682
2022-04-14,-1,4193,-1,468205802
2022-04-14,-1,1033,-1,595701692
2022-04-14,-1,1033,-1,898312110
2022-04-16,-1,1713,-1,258695717
2022-04-16,-1,1713,-1,219764876
2022-04-16,-1,1713,-1,227745443
2022-04-16,-1,1713,-1,638137327
2022-04-16,-1,60,-1,565833796
2022-04-16,-1,60,-1,768207725
2022-04-16,-1,60,-1,433946429
2022-04-17,-1,1834,-1,486325732
2022-04-17,-1,1834,-1,640776313
2022-04-22,-1,1842,-1,895926418
2022-04-23,-1,1337,-1,853443638
2022-04-23,-1,1374,-1,473689457
2022-04-23,-1,1374,-1,425917499
2022-04-24,-1,474,-1,853376947
2022-04-24,-1,474,-1,986081563
2022-04-26,-1,3309,-1,383621124
2022-04-27,-1,192,-1,638570121
2022-04-27,-1,192,-1,940875529
2022-04-29,-1,3004,-1,768531403
2022-04-29,-1,2498,-1,638583253
2022-04-29,-1,2498,-1,693125732
2022-04-30,-1,557,-1,553675652
2022-04-30,-1,1100,-1,638725907
2022-04-30,-1,1100,-1,343189832
2022-05-03,-1,2766,-1,981171772
2022-05-03,-1,2766,-1,344378884
2022-05-05,-1,1274,-1,948017869
2022-05-05,-1,562,-1,341308240
2022-05-05,-1,1274,-1,280908563
2022-05-05,-1,1274,-1,426278614
2022-05-06,-1,506,-1,480461953
2022-05-06,-1,506,-1,912876335
2022-05-06,-1,506,-1,768798381
2022-05-06,-1,2303,-1,475150987
2022-05-06,-1,2303,-1,320513453
2022-05-06,-1,2303,-1,768872444
2022-05-06,-1,460,-1,256322464
2022-05-06,-1,460,-1,385481922
2022-05-06,-1,460,-1,904943933
2022-05-06,-1,460,-1,651788969
2022-05-06,-1,460,-1,23986500
2022-05-06,-1,460,-1,390190772
2022-05-06,-1,460,-1,860281451
2022-05-06,-1,648,-1,537394550
2022-05-06,-1,648,-1,737849694
2022-05-06,-1,648,-1,853838188
2022-05-06,-1,460,-1,303552509
2022-05-06,-1,1809,-1,341283253
2022-05-07,-1,1617,-1,981304952
2022-05-07,-1,1617,-1,923549766
2022-05-07,-1,938,-1,426370884
2022-05-07,-1,1830,-1,597522941
2022-05-07,-1,1830,-1,511356048
2022-05-08,-1,4681,-1,298906261
2022-05-09,-1,580,-1,237529209
2022-05-09,-1,580,-1,768917889
2022-05-10,-1,2738,-1,811392950
2022-05-10,-1,1413,-1,213970455
2022-05-12,-1,3613,-1,384096665
2022-05-12,-1,1058,-1,341586274
2022-05-14,-1,1090,-1,511575349
2022-05-15,-1,1065,-1,521267400
2022-05-15,-1,4543,-1,256573363
2022-05-15,-1,1065,-1,256501820
2022-05-16,-1,790,-1,531234054
2022-05-16,-1,790,-1,996046050
2022-05-16,-1,3388,-1,854162995
2022-05-16,-1,790,-1,811518694
2022-05-17,-1,1801,-1,511724136
2022-05-17,-1,5953,-1,639179154
2022-05-17,-1,1791,-1,596681873
2022-05-18,-1,464,-1,694659538
2022-05-18,-1,2275,-1,684228682
2022-05-18,-1,464,-1,214179353
2022-05-19,-1,1672,-1,603905284
2022-05-19,-1,1672,-1,943095347
2022-05-19,-1,1672,-1,854195856
2022-05-19,-1,2150,-1,726675431
2022-05-19,-1,2150,-1,907323059
2022-05-20,我 是 养 鸡 的,15043,http://www.bilibili.com/video/av511688860,511688860
2022-05-22,-1,1066,-1,225842315
2022-05-22,-1,1066,-1,596775013
2022-05-22,-1,1066,-1,748854662
2022-05-22,-1,904,-1,426847931
2022-05-22,-1,904,-1,216383584
2022-05-22,-1,904,-1,477405854
2022-05-23,-1,2143,-1,299257229
2022-05-23,-1,365,-1,474519250
2022-05-23,-1,365,-1,469367625
2022-05-23,-1,365,-1,526686659
2022-05-24,-1,114,-1,608332438
2022-05-24,-1,114,-1,517962414
2022-05-24,-1,114,-1,256824604
2022-05-24,-1,3952,-1,300610092
2022-05-24,-1,3952,-1,341959877
2022-05-24,-1,3952,-1,555293652
2022-05-24,-1,1230,-1,246553959
2022-05-24,-1,1230,-1,341776358
2022-05-25,-1,1820,-1,863301528
2022-05-25,-1,1820,-1,341910654
2022-05-25,-1,5053,-1,596975009
2022-05-25,-1,5053,-1,320137363
2022-05-26,-1,1246,-1,385673297
2022-05-26,-1,1246,-1,854467722
2022-05-26,-1,1246,-1,48790675
2022-05-26,-1,1246,-1,341965702
2022-05-27,-1,555,-1,854453848
2022-05-27,-1,2214,-1,426943009
2022-05-28,-1,1246,-1,48790675
2022-05-28,-1,1246,-1,341965702
2022-05-28,-1,1246,-1,854467722
2022-05-28,-1,1246,-1,385673297
2022-05-29,-1,325,-1,818025386
2022-05-29,-1,325,-1,384546827
2022-05-29,-1,325,-1,729373025
2022-05-29,-1,614,-1,769521492
2022-05-29,-1,1794,-1,384540374
2022-05-29,-1,1794,-1,58346530
2022-05-29,-1,1291,-1,427010389
2022-05-29,-1,1347,-1,812060038
2022-05-29,-1,2409,-1,940323873
2022-05-29,-1,2409,-1,642088911
2022-05-30,-1,2233,-1,512071310
2022-05-30,-1,1015,-1,427069446
2022-05-30,-1,1015,-1,60287413
2022-06-01,-1,2490,-1,684545577
2022-06-01,-1,2490,-1,983120888
2022-06-01,-1,1251,-1,49958356
2022-06-01,-1,1251,-1,812197062
2022-06-02,-1,1840,-1,939673545
2022-06-03,-1,2308,-1,471288346
2022-06-03,-1,993,-1,639665538
2022-06-03,-1,993,-1,274976476
2022-06-03,-1,2308,-1,642156617
2022-06-03,-1,993,-1,769648108
2022-06-03,-1,1665,-1,939747433
2022-06-04,-1,619,-1,870735523
2022-06-04,-1,260,-1,429730860
2022-06-04,-1,619,-1,897242190
2022-06-04,-1,1253,-1,214647177
2022-06-04,-1,260,-1,939749970
2022-06-04,-1,260,-1,237963449
2022-06-04,-1,260,-1,557923027
2022-06-04,-1,619,-1,393641528
2022-06-05,-1,1733,-1,644662259
2022-06-05,-1,1733,-1,897188922
2022-06-05,-1,712,-1,512247206
2022-06-05,-1,712,-1,565751864
2022-06-06,-1,3277,-1,257345083
2022-06-07,-1,305,-1,691106210
2022-06-07,-1,305,-1,512304997
2022-06-07,-1,2230,-1,854751046
2022-06-07,-1,305,-1,799430402
2022-06-08,-1,1211,-1,342858171
2022-06-08,-1,1211,-1,257351002
2022-06-08,-1,1295,-1,384755250
2022-06-09,-1,1408,-1,939799480
2022-06-09,-1,1408,-1,517793485
2022-06-09,-1,1408,-1,58697540
2022-06-09,黑粉滚，ikun和ichicken进。,9604,http://www.bilibili.com/video/av554803744,554803744
2022-06-10,-1,81,-1,469765888
2022-06-10,-1,1018,-1,654378599
2022-06-10,-1,1018,-1,642448998
2022-06-10,-1,81,-1,564085598
2022-06-11,-1,5185,-1,469981691
2022-06-11,-1,981,-1,598320902
2022-06-11,-1,981,-1,815613991
2022-06-11,-1,981,-1,684925181
2022-06-11,-1,329,-1,469901100
2022-06-11,-1,6600,-1,554962951
2022-06-11,-1,1227,-1,257480298
2022-06-11,-1,1227,-1,903660638
2022-06-12,-1,466,-1,684925776
2022-06-12,-1,466,-1,647092662
2022-06-12,-1,466,-1,556524395
2022-06-12,-1,466,-1,520076387
2022-06-13,-1,1490,-1,79417704
2022-06-13,-1,1175,-1,299982144
2022-06-13,-1,1490,-1,642415961
2022-06-14,-1,279,-1,769963831
2022-06-14,-1,1710,-1,342618353
2022-06-14,-1,279,-1,648880411
2022-06-14,-1,2070,-1,727409823
2022-06-15,-1,2855,-1,512621444
2022-06-15,真的没必要一直黑下去，他真的很优秀！,19052,http://www.bilibili.com/video/av600072609,600072609
2022-06-16,-1,7099,-1,555108149
2022-06-16,-1,707,-1,385037352
2022-06-16,-1,1581,-1,597597095
2022-06-16,-1,1860,-1,342578731
2022-06-16,-1,707,-1,55532137
2022-06-17,-1,1830,-1,511356048
2022-06-17,-1,1830,-1,597522941
2022-06-17,-1,367,-1,215067658
2022-06-17,-1,1755,-1,855103533
2022-06-17,-1,982,-1,812624274
2022-06-17,-1,982,-1,948959422
2022-06-17,-1,1289,-1,470018637
2022-06-17,-1,1289,-1,906501031
2022-06-17,-1,1289,-1,56731776
2022-06-17,-1,640,-1,812540903
2022-06-17,-1,2991,-1,727520814
2022-06-17,-1,1289,-1,305064801
2022-06-18,-1,1532,-1,685120116
2022-06-18,-1,362,-1,512506244
2022-06-18,-1,4982,-1,597503656
2022-06-19,-1,2138,-1,597644617
2022-06-19,-1,1229,-1,342593055
2022-06-20,-1,1158,-1,555203034
2022-06-20,-1,1158,-1,599636941
2022-06-20,-1,3753,-1,555137375
2022-06-20,-1,3883,-1,597684742
2022-06-20,-1,3883,-1,472112660
2022-06-20,-1,1158,-1,989810978
